Reporting Year,Facility ID,Facility Name,Industry,Chemical ID,Chemical Name,CAS No,Processed,Manufactured,Other Use,Released to Air,Released to Land,Released to Surface Water,Released to Disposal,Released to Recycling
2011,22868,Ashley Wood Turning Ltd,Wood Kitchen Cabinet & Counter Top Mfg.,25,Volatile Organic Compounds (VOCs) Total,,262,,,262,,,,
2011,23290,Assured Automotive,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,469,,469,,,,
2011,22221,Assured Automotive,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,626,,626,,,,
2011,22221,Assured Automotive,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,916,66,,,,
2011,23290,Assured Automotive,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,608,51,,,,
2011,23280,Assured Automotive Leaside,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,235,,235,,,,
2011,23280,Assured Automotive Leaside,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,630,53,,,,
2011,23298,Assured Downtown Collision,"Automotive Body, Paint & Interior R&M",16,Manganese and its compounds,,5,,,,,,,
2011,23298,Assured Downtown Collision,"Automotive Body, Paint & Interior R&M",23,Nitrogen Oxides (NOx),11104-93-1,,21,,7,,,,
2011,23298,Assured Downtown Collision,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,938,,938,,,,
2011,23298,Assured Downtown Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,1056,1056,,,,
2011,23305,Assured Grand Touring Collision Service,"Automotive Body, Paint & Interior R&M",16,Manganese and its compounds,,2,,,,,,,
2011,23305,Assured Grand Touring Collision Service,"Automotive Body, Paint & Interior R&M",23,Nitrogen Oxides (NOx),11104-93-1,,14,,4,,,,
2011,23305,Assured Grand Touring Collision Service,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,235,,235,,,,
2011,23305,Assured Grand Touring Collision Service,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,627,626,,,,
2011,23321,Assured Scarborough West,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,2815,,2815,,,,
2011,23321,Assured Scarborough West,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,737,48,,,,
2011,24241,Assured Toronto King West,General Automotive Repair,25,Volatile Organic Compounds (VOCs) Total,,,,94,6,,,,
2011,23317,Assured Toronto West,"Automotive Body, Paint & Interior R&M",24,Particulate Matter 2.5 (PM2.5),,,235,,235,,,,
2011,23317,Assured Toronto West,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,740,49,,,,
2011,23411,Assured Yorkdale Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,0,800,767,0,0,0,0
2011,412,Astley Gilbert Limited,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,3925,2601,,,,
2011,253,Atlantic Packaging 120 Tiffield Road,Other Printing,23,Nitrogen Oxides (NOx),11104-93-1,,235,,235,,,,
2011,254,Atlantic Packaging 255 Brimley Road,Plastic Film and Sheet Manufacturing,23,Nitrogen Oxides (NOx),11104-93-1,,786,,786,,,,
2011,254,Atlantic Packaging 255 Brimley Road,Plastic Film and Sheet Manufacturing,24,Particulate Matter 2.5 (PM2.5),,,84,,84,,,,
2011,254,Atlantic Packaging 255 Brimley Road,Plastic Film and Sheet Manufacturing,25,Volatile Organic Compounds (VOCs) Total,,117130,44,,117174,,,,
2011,255,Atlantic Packaging 80 Progress Avenue,Other Printing,23,Nitrogen Oxides (NOx),11104-93-1,,606,,606,,,,
2011,255,Atlantic Packaging 80 Progress Avenue,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,8382,33,,8415,,,,
2011,534,Atlas Roofing Corporation,Urethane & Miscellaneous Foam Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,553,,553,,,,
2011,534,Atlas Roofing Corporation,Urethane & Miscellaneous Foam Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,83,,83,,,,
2011,534,Atlas Roofing Corporation,Urethane & Miscellaneous Foam Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,1514028,30,,27603,,,,
2011,23215,Auto King Collison Ltd,General Automotive Repair,25,Volatile Organic Compounds (VOCs) Total,,,,933,829,,,,
2011,22774,Automobile Kollision Works Corp,General Automotive Repair,9,"Chromium, Non-Hexavalent and its compounds",,1,,,,,,,
2011,22774,Automobile Kollision Works Corp,General Automotive Repair,18,Nickel and its compounds,,1,,,,,,,
2011,22774,Automobile Kollision Works Corp,General Automotive Repair,24,Particulate Matter 2.5 (PM2.5),,,32,,32,,,,
2011,22774,Automobile Kollision Works Corp,General Automotive Repair,25,Volatile Organic Compounds (VOCs) Total,,,,82,81,,,,
2011,553,Autostyle Autobody Inc,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,586,443,,,,
2011,23537,Autotrin Autobody Repairs,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,107,107,,,,
2011,23348,Avenue 1 Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,214,77,,,,
2011,23278,Avenue Collision Inc,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,512,512,,,,
2011,235,BASF Canada,Resin & Synthetic Rubber Mfg.,15,Lead and its compounds,,21,,0,0,,0,,
2011,235,BASF Canada,Resin & Synthetic Rubber Mfg.,25,Volatile Organic Compounds (VOCs) Total,,200000,50,0,1400,,0,,
2011,22914,BAX Canada Ltd,Wood Kitchen Cabinet & Counter Top Mfg.,24,Particulate Matter 2.5 (PM2.5),,,167,,167,,,,
2011,22914,BAX Canada Ltd,Wood Kitchen Cabinet & Counter Top Mfg.,25,Volatile Organic Compounds (VOCs) Total,,234,,,234,,,,
2011,22960,Bathurst Village Cleaners Ltd,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,412,139,,,,
2011,180,Battenfeld Grease Canada Ltd,Other Petroleum & Coal Products Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1016,,1016,,,,
2011,180,Battenfeld Grease Canada Ltd,Other Petroleum & Coal Products Mfg.,24,Particulate Matter 2.5 (PM2.5),,,10,,10,,,,
2011,180,Battenfeld Grease Canada Ltd,Other Petroleum & Coal Products Mfg.,25,Volatile Organic Compounds (VOCs) Total,,25952,29,,9711,,,,
2011,23296,Bellwyck Packaging,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,11705,6259,,,,
2011,22307,Belsize Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,123,99,,,,
2011,23562,Berry Plastics,Plastic Film and Sheet Manufacturing,23,Nitrogen Oxides (NOx),11104-93-1,0,1200,0,1200,,,,
2011,23562,Berry Plastics,Plastic Film and Sheet Manufacturing,24,Particulate Matter 2.5 (PM2.5),,2541,8,5,2554,,,,
2011,23562,Berry Plastics,Plastic Film and Sheet Manufacturing,25,Volatile Organic Compounds (VOCs) Total,,2353,23,0,2376,,,,
2011,23383,Betterway Drycleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,921,488,,,,
2011,23470,Bianchi Brothers Auto Body,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,415,375,,,,
2011,23275,Big Boss Furniture,Particle Board & Fibreboard Mills,24,Particulate Matter 2.5 (PM2.5),,,55,,55,,,,
2011,23275,Big Boss Furniture,Particle Board & Fibreboard Mills,25,Volatile Organic Compounds (VOCs) Total,,915,,,137,,,,
2011,22993,Birchmount Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,482,271,,,,
2011,120,Black Creek Dry Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,0,0,92,45,,0,,
2011,192,Blanco Canada Incorporated,Plastic Plumbing Fixture Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,7215,,,,,,,
2011,192,Blanco Canada Incorporated,Plastic Plumbing Fixture Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1153,,1153,,,,
2011,192,Blanco Canada Incorporated,Plastic Plumbing Fixture Mfg.,24,Particulate Matter 2.5 (PM2.5),,,87,,87,,,,
2011,192,Blanco Canada Incorporated,Plastic Plumbing Fixture Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,442539,,13276,,,,
2011,23033,Blue Bonnet Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,590,,,,,
2011,23469,Bodylines Auto Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,348,306,,,,
2011,574,Brazilian Canadian Coffee Co Ltd,Coffee & Tea Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,351,,351,,,,
2011,574,Brazilian Canadian Coffee Co Ltd,Coffee & Tea Mfg.,24,Particulate Matter 2.5 (PM2.5),,,96,,96,,,,
2011,574,Brazilian Canadian Coffee Co Ltd,Coffee & Tea Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,54892,,54892,,,,
2011,274,Brenntag Canada Inc OS52 Titan,All Other Misc. Chemical Product Mfg.,14,Formaldehyde,50-00-0,80400,0,0,1,,0,,
2011,274,Brenntag Canada Inc OS52 Titan,All Other Misc. Chemical Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,13161340,0,0,1597,,0,,
2011,22858,Bridge Ramdewar,Wood Kitchen Cabinet & Counter Top Mfg.,24,Particulate Matter 2.5 (PM2.5),,,360,,360,,,,
2011,22858,Bridge Ramdewar,Wood Kitchen Cabinet & Counter Top Mfg.,25,Volatile Organic Compounds (VOCs) Total,,2848,0,0,2848,,,,
2011,23358,Brimell Group Paint And Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,568,444,,,,
2011,22170,Brite Star Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,343,96,,,,
2011,22020,Broadview Cleaners,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,349,118,,,,
2011,23444,Brothers & Sons Cleaners,Coin-Operated Laundries & Dry Cleaners,19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,269,,,,,
2011,463,CCL Label,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,0,0,11468,8470,0,0,0,0
2011,279,CJ Graphics Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,15890,,,7530,,,,
2011,23504,CK Collision Centres,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,311,311,,,,
2011,22902,CKF Inc,Polystyrene Foam Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,386000,,,88780,,,,
2011,242,Cameron Advertising Displays Limited,Digital Printing,25,Volatile Organic Compounds (VOCs) Total,,,,50,50,,,,
2011,214,Cameron Advertising Displays Limited,Commercial Screen Printing,25,Volatile Organic Compounds (VOCs) Total,,,,450,450,,,,
2011,217,Campbell Company Of Canada,"Fruit & Vegetable Canning, Pickling & Drying",23,Nitrogen Oxides (NOx),11104-93-1,,30484,,30484,,,,
2011,217,Campbell Company Of Canada,"Fruit & Vegetable Canning, Pickling & Drying",24,Particulate Matter 2.5 (PM2.5),,,1135,,1135,,,,
2011,217,Campbell Company Of Canada,"Fruit & Vegetable Canning, Pickling & Drying",25,Volatile Organic Compounds (VOCs) Total,,,3497,,3497,,,,
2011,23498,Campus Auto Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,724,454,,,,
2011,23409,Can Fix Auto Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,12,7,,,,
2011,210,Canada Bread Company Limited,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1465,,1465,,,,
2011,324,Canada Bread Company Limited,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1780,,1780,,,,
2011,210,Canada Bread Company Limited,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,111,,111,,,,
2011,324,Canada Bread Company Limited,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,135,,135,,,,
2011,210,Canada Bread Company Limited,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,35835,84,35919,,,,
2011,324,Canada Bread Company Limited,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,102395,399,102795,,,,
2011,369,Canada Bread Company Ltd,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1375,,1375,,,,
2011,369,Canada Bread Company Ltd,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,105,,105,,,,
2011,369,Canada Bread Company Ltd,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,39164,85,39249,,,,
2011,365,Canadian Custom Packaging,Pharmaceutical & Medicine Mfg.,20,Trichloroethylene,079-01-6,145,,,0,,,,
2011,365,Canadian Custom Packaging,Pharmaceutical & Medicine Mfg.,25,Volatile Organic Compounds (VOCs) Total,,309133,,,,,0,,
2011,22859,Canadian Linen And Uniform Service Co,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),23,Nitrogen Oxides (NOx),11104-93-1,,1529,,1529,,,,
2011,22860,Canadian Linen And Uniform Service Co,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),24,Particulate Matter 2.5 (PM2.5),,,58,,58,,,,
2011,22859,Canadian Linen And Uniform Service Co,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),24,Particulate Matter 2.5 (PM2.5),,,520,,520,,,,
2011,23073,Canadian Linen Uniform Service Co,Linen & Uniform Supply,23,Nitrogen Oxides (NOx),11104-93-1,,1291,,1291,,,,
2011,23073,Canadian Linen Uniform Service Co,Linen & Uniform Supply,24,Particulate Matter 2.5 (PM2.5),,,413,,413,,,,
2011,23073,Canadian Linen Uniform Service Co,Linen & Uniform Supply,25,Volatile Organic Compounds (VOCs) Total,,,,227,227,,,,
2011,24346,Canadian Printco Limited,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,1289,,222,1255,,,,
2011,22640,Canadian Printing Resources,Other Printing,13,Dichloromethane (Methylene chloride),75-09-2,9,,,,,,,
2011,22640,Canadian Printing Resources,Other Printing,15,Lead and its compounds,,1,,,,,,,
2011,22640,Canadian Printing Resources,Other Printing,18,Nickel and its compounds,,1,,,,,,,
2011,472,Canroof Corporation Inc CRC Toronto,Asphalt Shingle & Coating Material Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,3963,,3963,,,,
2011,472,Canroof Corporation Inc CRC Toronto,Asphalt Shingle & Coating Material Mfg.,24,Particulate Matter 2.5 (PM2.5),,,11002,,11002,,,,
2011,472,Canroof Corporation Inc CRC Toronto,Asphalt Shingle & Coating Material Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,218,2953,3171,,,,
2011,21869,Careful Hand Laundry & Dry Cleaners Limited,Dry Cleaning & Laundry Serv. (exc. Coin-Op.),19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,117,,,,,
2011,25135,Cargill Kitchen Solutions,All Other Food Mfg.,24,Particulate Matter 2.5 (PM2.5),,,67,,67,,,,
2011,23294,Carriage Autobody Inc,"Automotive Body, Paint & Interior R&M",23,Nitrogen Oxides (NOx),11104-93-1,,1,,,,,,
2011,23294,Carriage Autobody Inc,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,622,294,,,,
2011,24014,Carstar Downsview,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,484,484,,,,
2011,23247,Carstar On St Clair,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,768,496,,,,
2011,170,Cascades Containerboard Packaging  Lithotech,Other Printing,23,Nitrogen Oxides (NOx),11104-93-1,,476,,476,,,,
2011,170,Cascades Containerboard Packaging  Lithotech,Other Printing,24,Particulate Matter 2.5 (PM2.5),,,36,,36,,,,
2011,170,Cascades Containerboard Packaging  Lithotech,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,5516,3797,,,,
2011,23914,Cascades Recovery Inc,Material Recovery Facilities,16,Manganese and its compounds,,21,,,21,,,,
2011,23914,Cascades Recovery Inc,Material Recovery Facilities,23,Nitrogen Oxides (NOx),11104-93-1,,203,,203,,,,
2011,23433,Castle Auto Collision  Mechanical Service,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,303,177,,,,
2011,22542,Central Epicure Food Products Ltd,Seafood Product Preparation & Packaging,24,Particulate Matter 2.5 (PM2.5),,,145,,145,,,,
2011,22542,Central Epicure Food Products Ltd,Seafood Product Preparation & Packaging,25,Volatile Organic Compounds (VOCs) Total,,,133,,133,,,,
2011,23443,Centre Honda,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,495,202,,,,
2011,23354,Century 3000 Auto Collision,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,547,339,,,,
2011,23481,Champion Motors Inc,"Automotive Body, Paint & Interior R&M",25,Volatile Organic Compounds (VOCs) Total,,,,108,108,,,,
2011,282,Charles Sammut Limited,Wood Window & Door Mfg.,24,Particulate Matter 2.5 (PM2.5),,,60,,60,,,,
2011,22084,Choice Coin Laundry,Coin-Operated Laundries & Dry Cleaners,25,Volatile Organic Compounds (VOCs) Total,,,,36,36,,,,
2011,23376,Christom Auto Body,Automotive Exhaust System Repair,24,Particulate Matter 2.5 (PM2.5),,0,110,0,110,,0,,
2011,23376,Christom Auto Body,Automotive Exhaust System Repair,25,Volatile Organic Compounds (VOCs) Total,,,0,136,136,,0,,
2011,531,Churethane Inc,Urethane & Miscellaneous Foam Product Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,,,8100,1134,,,,
2011,23147,Cintas Canada limited,Linen & Uniform Supply,23,Nitrogen Oxides (NOx),11104-93-1,,899,,899,,,,
2011,23143,Cintas Canada limited,Linen & Uniform Supply,23,Nitrogen Oxides (NOx),11104-93-1,,1097,,1097,,,,
2011,23107,Cintas Canada limited,Linen & Uniform Supply,23,Nitrogen Oxides (NOx),11104-93-1,,1765,,1765,,,,
2011,23147,Cintas Canada limited,Linen & Uniform Supply,24,Particulate Matter 2.5 (PM2.5),,,34,,34,,,,
2011,23143,Cintas Canada limited,Linen & Uniform Supply,24,Particulate Matter 2.5 (PM2.5),,,42,,42,,,,
2011,23107,Cintas Canada limited,Linen & Uniform Supply,24,Particulate Matter 2.5 (PM2.5),,,586,,586,,,,
2011,23107,Cintas Canada limited,Linen & Uniform Supply,19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,318,313,,,,
2011,23143,Cintas Canada limited,Linen & Uniform Supply,25,Volatile Organic Compounds (VOCs) Total,,,121,,121,,,,
2011,23107,Cintas Canada limited,Linen & Uniform Supply,25,Volatile Organic Compounds (VOCs) Total,,,,24394,24394,,,,
2011,23147,Cintas Canada limited,Linen & Uniform Supply,25,Volatile Organic Compounds (VOCs) Total,,,99,,99,,,,
2011,569,City Of Toronto Ashbridges Bay Wastewater Treatment Plant,Sewage Treatment Facilities,5,Cadmium and its compounds,,204,,,,,204,,
2011,569,City Of Toronto Ashbridges Bay Wastewater Treatment Plant,Sewage Treatment Facilities,15,Lead and its compounds,,2270,,,,,2270,,
2011,569,City Of Toronto Ashbridges Bay Wastewater Treatment Plant,Sewage Treatment Facilities,17,Mercury and its compounds,,14,,,,,14,,
2011,569,City Of Toronto Ashbridges Bay Wastewater Treatment Plant,Sewage Treatment Facilities,18,Nickel and its compounds,,2270,,,,,2270,,
2011,569,City Of Toronto Ashbridges Bay Wastewater Treatment Plant,Sewage Treatment Facilities,23,Nitrogen Oxides (NOx),11104-93-1,,33000,,33000,,,,
2011,569,City Of Toronto Ashbridges Bay Wastewater Treatment Plant,Sewage Treatment Facilities,24,Particulate Matter 2.5 (PM2.5),,,627,,627,,,,
2011,569,City Of Toronto Ashbridges Bay Wastewater Treatment Plant,Sewage Treatment Facilities,25,Volatile Organic Compounds (VOCs) Total,,,1820,,1820,,,,
2011,512,City Of Toronto City Clerk's Office,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,344,,437,760,,,,
2011,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,5,Cadmium and its compounds,,34,,,3,,31,,
2011,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,15,Lead and its compounds,,659,,,32,,627,,
2011,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,17,Mercury and its compounds,,87,,,11,,76,,
2011,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,18,Nickel and its compounds,,816,,,,,816,,
2011,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,23,Nitrogen Oxides (NOx),11104-93-1,,66000,,66000,,,,
2011,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,24,Particulate Matter 2.5 (PM2.5),,,22800,,22800,,,,
2011,570,City Of Toronto Highland Creek Treatment Plant,Sewage Treatment Facilities,25,Volatile Organic Compounds (VOCs) Total,,,703,,703,,,,
2011,571,City Of Toronto Humber Wastewater Treatment Plant,Sewage Treatment Facilities,5,Cadmium and its compounds,,69,,,,,69,,
2011,571,City Of Toronto Humber Wastewater Treatment Plant,Sewage Treatment Facilities,15,Lead and its compounds,,1380,,,,,1380,,
